item_id,image_filename,title_zh,title_en,sample_stratum_label,source_site_hint,source_page_url,image_file_url,github_image_url,license_status,attribution,notes,source_collection_url,exact_url_status,exact_url_confidence,exact_url_notes
9ee9010c96e9,images_raw/9ee9010c96e9.jpg,挑着扁担的母亲,Mother Carrying a Shoulder Pole,敬畏,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/9ee9010c96e9.jpg,unknown,Nga Tran,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/nga-tran?view=grid&collections%5B%5D=2287606,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
e7fa6fec758e,images_raw/e7fa6fec758e.jpg,火车工,Train Worker,敬畏,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/e7fa6fec758e.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
30bba9e0c618,images_raw/30bba9e0c618.jpg,归家,Homecoming,厌恶,artist.artron.net,https://artist.artron.net/artists23471/2-383788.html#w,,,unknown,尘三,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,exact_work_url_candidate,title_match_on_source_collection_page,Matched collection-page work title: 归家
c4b250c0e144,images_raw/c4b250c0e144.jpg,《伽玛射线》,Gamma Rays,宁静,huangjiannan.artron.net,,,,unknown,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://huangjiannan.artron.net/works_index_21,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
5d9002e19d76,images_raw/5d9002e19d76.jpg,树是通道,Trees Are Portals,悲伤,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/5d9002e19d76.jpg,unknown,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
7d6b6daa25ee,images_raw/7d6b6daa25ee.jpg,云豹,Clouded Leopard,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/7d6b6daa25ee.jpg,unknown,Bogdan Dide,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/bogdan-dide?view=grid&collections%5B%5D=1714582,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
c497f0063c46,images_raw/c497f0063c46.jpg,佛香瞻相,Buddha's Fragrant Gaze,敬畏,theartling.com,,,,unknown,TheArtling painting browsing page,"No local title/filename source match found yet. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
c9ed951462bd,images_raw/c9ed951462bd.jpg,山涧细流,Mountain Stream,惊奇,artist.artron.net,https://artist.artron.net/artists23471/2-384948.html#w,,,unknown,尘三,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,exact_work_url_candidate,title_match_on_source_collection_page,Matched collection-page work title: 山涧细流
b22b74c45116,images_raw/b22b74c45116.jpg,小熊同他的妈妈,Bear Cub and His Mother,惊奇,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
336a7488f17c,images_raw/336a7488f17c.jpg,在乔万泉的沐浴,Bathing at Qiaowan Spring,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/336a7488f17c.jpg,unknown,Alain Vintenon,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/alain-vintenon?view=grid&collections%5B%5D=2312140,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
4ca86fb04c8e,images_raw/4ca86fb04c8e.jpg,流云,Floating Clouds,快乐,haiyang.artron.net,,,,unknown,海阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://haiyang.artron.net/works_index_1,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
bdfe89b7480e,images_raw/bdfe89b7480e.jpg,在梦的波涛中翱翔,Soaring in the Waves of Dreams,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/bdfe89b7480e.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
32cddc9cd852,images_raw/32cddc9cd852.jpg,黑暗,Darkness,恐惧,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/32cddc9cd852.jpg,unknown,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
9cf69d805f56,images_raw/9cf69d805f56.jpg,《丑角》,Clown,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/9cf69d805f56.jpg,unknown,Artmajeur painting browsing page,"needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
debddb57feb5,images_raw/debddb57feb5.jpg,超级利益链——旋转,Super Profit Chain - Rotation,厌恶,baike.artron.net,,,,unknown,焦小健,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://baike.artron.net/artist?id=1958,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
